Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
1187,https://www.airbnb.com/rooms/13587715,2024-09-26,"We focused on providing you with a great hosting experience during your stay in the apartment with private bathroom. Forget about paying for water, electricity, gas, toilet paper, bedding, and towels are washed.  We provide you with plumbing, locksmith, carpentry, and paint services at no cost. We receive errands or packages and with direct delivery to your room. We are located in a magical neighborhood, in the Hipódromo Condesa colony, nearby area has been home to remarkable personalities! We are waiting for you!",https://www.airbnb.com/users/show/78456925,2016-06-18,within an hour,100%,100%,t,"['email', 'phone', 'work_email']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Iron"", ""Wifi"", ""Exterior security cameras on property"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""TV with standard cable"", ""Bed linens"", ""Kitchen"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Elevator"", ""Dedicated workspace"", ""Cooking basics""]",t,2024-09-26,2018-10-03,2024-09-02,No cuenta con licencia,f,13587715,78456925,5.0,7.0,2.0,1.0,1.0,1.0,425.0,3.0,1125,2,25,41.0,304,27.03,28.0,1.0,4.91,4.9,4.94,4.94,4.94,5.0,0.0,3.0,0.0,1.99,3
1709,https://www.airbnb.com/rooms/16842742,2024-09-25,"Nestled in Southern Mexico City, steps from Coyoacán's nurseries, we have 19 upscale suites, all distinguished by great taste, framed privacy, spaciousness, and comfort for leisure, business, or business travelers. <br /><br />From the moment you arrive at our house you will feel part of Mexico City, a house of unique style, its contemporary style full of colour and details that will take you elsewhere.",https://www.airbnb.com/users/show/92520916,2016-08-29,within a day,58%,100%,f,"['email', 'phone', 'work_email']",t,"Mexico City, Ciudad de México, Mexico",Álvaro Obregón,Room in aparthotel,Hotel room,"[""Iron"", ""Carbon monoxide alarm"", ""TV"", ""Wifi"", ""Heating"", ""Kitchen"", ""Dishes and silverware"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Building staff"", ""Smoke alarm"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2019-03-06,2024-08-11,No cuenta con licencia,t,16842742,92520916,9.0,9.0,1.0,1.0,1.0,1.0,749.0,1.0,1125,30,60,90.0,365,33.0,3.0,0.0,4.88,4.64,4.92,4.92,4.92,9.0,2.0,0.74,0.0,0.49,3
1760,https://www.airbnb.com/rooms/16840020,2024-09-26,"One of our family suites features a living room and dining area on an exclusive suite terrace. <br />With a clean, Mexican concept and nationalist architecture, complete privacy with a welcoming atmosphere that ensures the rest and tranquility of your family or group on their visit.",https://www.airbnb.com/users/show/110805631,2017-01-10,within a few hours,100%,89%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Álvaro Obregón,Room in boutique hotel,Hotel room,"[""Iron"", ""Hair dryer"", ""TV"", ""Wifi"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Kitchen"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Hot water"", ""Paid parking off premises"", ""Cooking basics"", ""Lockbox"", ""Hangers""]",t,2024-09-26,2017-02-19,2023-11-26,No cuenta con licencia,t,16840020,110805631,14.0,15.0,6.0,1.0,1.0,1.97,0.0,1.0,30,30,60,90.0,365,24.0,1.0,0.0,4.71,4.71,4.79,4.92,4.92,14.0,1.0,0.74,0.0,0.26,3
1906,https://www.airbnb.com/rooms/17777234,2024-09-26,"Welcome to Mexico City! ✈ <br /><br />We specialize in hosting co-working groups: Corporations Executives, Airline Crews,  Media TV Crews, Diplomats, and Technical teams.",https://www.airbnb.com/users/show/35406862,2015-06-09,within a few hours,100%,31%,f,"['email', 'phone']",t,"Colonia Juárez, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Pool"", ""Iron"", ""Washer"", ""Wifi"", ""Self check-in"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Hot tub"", ""Kitchen"", ""Smoke alarm"", ""Fire extinguisher"", ""Air conditioning"", ""Gym"", ""Elevator"", ""Paid parking off premises"", ""Building staff""]",t,2024-09-26,2017-04-17,2024-09-19,No cuenta con licencia,t,17777234,35406862,6.16,7.32,2.94,1.32,1.43,1.63,932.7,1.0,1125,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,19.0,2.0,0.74,0.0,1.74,3
2347,https://www.airbnb.com/rooms/19945397,2024-09-26,"The decor is Classic with ample living spaces, we are one block from Avenida Reforma where the great Museum of Anthropology and History is located, and one block from the Polanco area where you will find the best restaurants, bars and parks in Mexico City",https://www.airbnb.com/users/show/141354058,2017-07-19,within a day,100%,100%,f,"['email', 'phone', 'work_email']",t,No Hay,Miguel Hidalgo,Room in serviced apartment,Hotel room,"[""Iron"", ""Washer"", ""Elevator"", ""High chair"", ""Wifi"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Backyard"", ""Breakfast"", ""Crib"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Kitchen"", ""Oven"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Gym"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2024-09-26,2017-10-29,2021-11-06,No cuenta con licencia,t,19945397,141354058,4.0,4.0,4.0,1.0,2.0,1.97,0.0,1.0,115,19,42,72.0,347,11.0,0.0,0.0,4.91,4.91,5.0,5.0,5.0,3.0,0.0,2.0,0.0,0.13,3
2908,https://www.airbnb.com/rooms/22321037,2024-09-26,"Modern, good lighting, 24-hour security, excellent location and mobility, shopping plaza with supermarket and restaurants across the street.<br />Two blocks from the WTC. Housekeeping up to 3 times per week.",https://www.airbnb.com/users/show/163184238,2017-12-18,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Room in serviced apartment,Hotel room,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Private patio or balcony"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Children\u2019s books and toys"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Pets allowed"", ""Portable fans"", ""Hangers"", ""Free parking on premises"", ""Body soap"", ""Children\u2019s dinnerware"", ""Crib"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""TV"", ""Babysitter recommendations"", ""Coffee"", ""Kitchen"", ""Board games"", ""Oven"", ""Books and reading material"", ""Stove"", ""Cleaning products"", ""Room-darkening shades"", ""Wine glasses"", ""Microwave"", ""Cooking basics"", ""Hair dryer""]",t,2024-09-26,2019-08-31,2019-08-31,No cuenta con licencia,t,22321037,163184238,1.0,1.0,4.0,1.0,2.0,1.97,0.0,1.0,1125,29,59,89.0,89,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.02,3
3172,https://www.airbnb.com/rooms/23924789,2024-09-26,"Best option for short or long term accomodations in Mexico City, situated on Mexico City’s magnificent Paseo de la Reforma.<br />Located next to Angel de la Indepedencia, and close to all the finest venues.<br />Walking distance to Museum of Anthropology and Chapultepec Castle.<br />You’ll also find plenty of quaint coffee shops as you walk down its wide park-like sidewalks.<br />We offer the best option in Suites in Mexico City and we look forward to your stay at Capri rooms.",https://www.airbnb.com/users/show/156085152,2017-10-24,within an hour,100%,99%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in aparthotel,Hotel room,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dryer"", ""TV"", ""Hot tub"", ""Kitchen"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Gym"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-26,2018-04-01,2024-08-22,No cuenta con licencia,t,23924789,156085152,24.0,7.32,2.0,1.0,1.0,1.0,1990.0,1.0,1125,28,49,79.0,354,15.0,1.0,0.0,4.88,4.8,4.92,4.92,5.0,2.0,1.0,0.0,0.0,0.19,3
3197,https://www.airbnb.com/rooms/23957804,2024-09-25,"Best option for short or long term stays in Mexico City, our suites are located on Mexico City’s magnificent Paseo de la Reforma.<br /><br />Just between the Angel of Indepedence and the Fuente de la Diana, it is close to all the finest venues.<br /><br />Steps away from the magnificent Chapultepec Castle and the Museum of Anthropology, everything of importance is within reach from our suites.<br /><br />Visit the pyramids at Teotihuacan, the fabled Zocalo or take a stroll down Polanco.<br /><br />Enjoy your stay in Mexico City!",https://www.airbnb.com/users/show/485786839,2022-10-31,within an hour,100%,97%,t,['phone'],t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Pool"", ""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Portable fans"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Hot tub"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""BBQ grill"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Clothing storage"", ""Gym"", ""Microwave"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2024-09-25,2018-03-30,2023-08-27,No cuenta con licencia,f,23957804,485786839,8.0,11.0,2.0,1.0,1.43,1.0,1990.0,1.0,1125,29,49,79.0,354,11.0,0.0,0.0,4.88,4.91,4.92,4.92,4.91,8.0,5.0,0.0,0.0,0.14,3
3199,https://www.airbnb.com/rooms/23958426,2024-09-26,"Offering a terrace and views of the city, our suites are situated in Mexico City, 200 m from The Angel of Independence. The accommodation features a spa bath and Free WiFi.",https://www.airbnb.com/users/show/471157218,2022-07-23,within an hour,100%,100%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Dryer"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Hot tub"", ""Kitchen"", ""BBQ grill"", ""Paid parking off premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Gym"", ""Microwave"", ""Cooking basics"", ""Single level home"", ""Hair dryer""]",t,2024-09-26,2018-03-31,2023-08-27,No cuenta con licencia,f,23958426,471157218,2.0,7.0,2.0,1.0,1.43,1.0,1990.0,1.0,1125,28,49,79.0,354,14.0,0.0,0.0,4.71,5.0,4.86,5.0,5.0,1.0,0.0,0.0,0.0,0.18,3
3200,https://www.airbnb.com/rooms/23958598,2024-09-26,"Offering a terrace and views of the city, our suites are situated in Mexico City, 200 m from The Angel of Independence. The accommodation features a spa bath and Free WiFi.",https://www.airbnb.com/users/show/492066501,2022-12-19,within an hour,100%,99%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Pool"", ""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Portable fans"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Paid parking off premises"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Clothing storage"", ""Gym"", ""Microwave"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2024-09-26,2018-06-02,2023-08-27,No cuenta con licencia,t,23958598,492066501,19.0,25.0,2.0,1.0,1.43,1.0,1990.0,1.0,1125,28,49,79.0,354,14.0,0.0,0.0,4.88,4.86,4.92,4.92,4.92,9.0,8.0,0.0,0.0,0.18,3
3201,https://www.airbnb.com/rooms/23959123,2024-09-26,"Offering a terrace and views of the city, our suites are situated in Mexico City, 200 m from The Angel of Independence. The accommodation features a spa bath and Free WiFi.",https://www.airbnb.com/users/show/485786839,2022-10-31,within an hour,100%,97%,t,['phone'],t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Dryer"", ""Iron"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Elevator"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Self check-in"", ""Gym"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Building staff""]",t,2024-09-26,2018-03-27,2023-08-27,No cuenta con licencia,f,23959123,485786839,8.0,11.0,2.0,1.0,1.43,1.0,1990.0,1.0,1125,28,49,79.0,354,17.0,0.0,0.0,4.88,4.65,4.92,4.94,4.88,8.0,5.0,0.0,0.0,0.21,3
3862,https://www.airbnb.com/rooms/27426950,2024-09-26,"The apartment is close to one side of the Autódromo Hermanos Rodriguez, GNP Seguros Stadium, Harp Helu Stadium and the Palacio de los Deportes, it is located 3 streets from the Puebla metro. It is a great location to attend concerts and sporting events in CDMX.",https://www.airbnb.com/users/show/175000876,2018-02-23,within an hour,100%,100%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Iztacalco,Room in serviced apartment,Hotel room,"[""Shared patio or balcony"", ""Iron"", ""Outdoor furniture"", ""Freezer"", ""Pantene shampoo"", ""Laundromat nearby"", ""Host greets you"", ""Refrigerator"", ""Mosquito net"", ""Ethernet connection"", ""Dishes and silverware"", ""Indoor fireplace: electric"", ""Blender"", ""Portable fans"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Shower gel"", ""Dove Body Wash body soap"", ""Outdoor playground"", ""Paid street parking off premises"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""32 inch HDTV with standard cable"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Other gas stove"", ""Oven"", ""Rice maker"", ""Outdoor dining area"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Outlet covers"", ""Cleaning products"", ""Room-darkening shades"", ""Wine glasses"", ""Pantene conditioner"", ""Free street parking"", ""Fast wifi \u2013 115 Mbps"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-26,2018-08-22,2024-09-23,No cuenta con licencia,f,27426950,175000876,5.0,5.0,2.0,1.0,1.0,1.97,0.0,1.0,1125,25,47,77.0,148,65.0,9.0,1.0,4.88,4.82,4.94,4.94,4.89,5.0,1.0,3.0,0.0,0.88,3
3866,https://www.airbnb.com/rooms/27778699,2024-09-26,"One of our double-level family suites features an exclusive suite terrace. <br />With a clean, Mexican concept and nationalist architecture, complete privacy with a cozy atmosphere that guarantees the rest and tranquility of your family or group on their visit.",https://www.airbnb.com/users/show/110805631,2017-01-10,within a few hours,100%,89%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Álvaro Obregón,Room in boutique hotel,Hotel room,"[""Iron"", ""Hair dryer"", ""TV"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Kitchen"", ""Self check-in"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Hot water"", ""Pets allowed"", ""Cooking basics"", ""Lockbox"", ""Hangers""]",t,2024-09-26,2019-02-24,2021-11-05,No cuenta con licencia,t,27778699,110805631,14.0,15.0,6.0,1.0,1.0,1.97,0.0,1.0,1125,30,60,90.0,365,4.0,0.0,0.0,4.88,4.86,4.92,4.92,4.92,14.0,1.0,0.74,0.0,0.06,3
4223,https://www.airbnb.com/rooms/29574790,2024-09-26,"Casa México is located in a strategic and wonderful area as it is located in the heart of the counted colony in front of Parque México. This area is known for its beautiful tree-lined streets, large restaurants, cafes, shops of all kinds and galleries. The neighborhood is central since it is easy to get to several interesting areas such as La Roma, Polanco and Escandón. This area is also known for its family and bohemian atmosphere experienced every day on the streets.",https://www.airbnb.com/users/show/36166922,2015-06-18,within an hour,99%,100%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Iron"", ""Washer"", ""Cleaning available during stay"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Self check-in"", ""AC - split type ductless system"", ""Hangers"", ""Mini fridge"", ""Body soap"", ""Carbon monoxide alarm"", ""Wifi \u2013 42 Mbps"", ""Breakfast"", ""Long term stays allowed"", ""Keypad"", ""Free dryer \u2013 In building"", ""Essentials"", ""Shampoo"", ""Hot water"", ""HDTV"", ""Crib - available upon request"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""Coffee"", ""Patio or balcony"", ""Paid parking off premises"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Smoking allowed"", ""Hair dryer""]",t,2024-09-26,2018-10-28,2024-09-22,No cuenta con licencia,f,29574790,36166922,6.16,7.32,2.0,1.0,1.0,1.0,1739.0,2.0,730,8,17,28.0,105,27.03,42.0,3.0,4.94,4.93,4.79,4.89,5.0,26.0,2.47,1.0,0.0,2.86,3
4520,https://www.airbnb.com/rooms/31054539,2024-09-26,"We focus on providing you with a great hosting experience during your stay in your room with a private bathroom. You can forget to pay for water, electricity, gas, toilet paper, laundry of linens and towels. We offer plumbing, locksmith, carpentry, and paint services at no extra cost. We receive errands and packages with direct delivery to your room. We are located in a magical neighborhood, in the Hipódromo Condesa colony, this area has been the home of remarkable personalities. We look forward to seeing you!",https://www.airbnb.com/users/show/78456925,2016-06-18,within an hour,100%,100%,t,"['email', 'phone', 'work_email']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Room in serviced apartment,Hotel room,"[""Extra pillows and blankets"", ""Iron"", ""Backyard"", ""Wifi"", ""Elevator"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Host greets you"", ""Bed linens"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Hangers""]",t,2024-09-26,2018-12-31,2024-09-24,No cuenta con licencia,f,31054539,78456925,5.0,7.0,2.0,1.0,1.0,1.0,293.0,3.0,1125,0,10,20.0,263,27.03,24.0,2.0,4.91,4.89,4.94,4.88,4.91,5.0,0.0,3.0,0.0,2.63,3
4612,https://www.airbnb.com/rooms/31307371,2024-09-26,"The VALLARTA Room is designed for a MINIMUM of 3 PEOPLE and a MAXIMUM of 6 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to take care of you in the best possible way.",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Building staff"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Mini fridge""]",t,2024-09-26,2019-04-04,2024-02-04,No cuenta con licencia,t,31307371,234325486,12.0,13.0,6.0,1.0,1.0,1.97,0.0,1.0,30,25,55,84.0,356,6.0,1.0,0.0,4.88,4.86,4.92,4.92,4.92,12.0,0.0,0.0,0.0,0.09,3
4614,https://www.airbnb.com/rooms/31307837,2024-09-26,"The CANCUN Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to serve you in the best possible way.",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Fire extinguisher"", ""Smoking allowed"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""TV with Netflix"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-26,2022-02-17,2023-04-03,No cuenta con licencia,t,31307837,234325486,12.0,13.0,4.0,1.0,1.0,1.97,0.0,1.0,30,29,59,88.0,360,2.0,0.0,0.0,5.0,4.86,5.0,5.0,5.0,12.0,0.0,0.0,0.0,0.06,3
4618,https://www.airbnb.com/rooms/31315704,2024-09-26,"The TULUM Room is designed for a MINIMUM of 1 PERSON and a MAXIMUM of 3 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best possible way.",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Washer"", ""Luggage dropoff allowed"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Self check-in"", ""TV with DVD player"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-26,2019-11-02,2019-11-02,No cuenta con licencia,t,31315704,234325486,12.0,13.0,3.0,1.0,1.0,1.97,0.0,1.0,30,28,55,84.0,331,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,12.0,0.0,0.0,0.0,0.02,3
4619,https://www.airbnb.com/rooms/31315705,2024-09-26,"The HOLBOX Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible.<br /><br />We have pet friendly rooms (Pets have an additional cost of 200 pesos per night).",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Outdoor furniture"", ""Children\u2019s books and toys"", ""Self check-in"", ""Hangers"", ""Hammock"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""BBQ grill"", ""Outdoor dining area"", ""Fast wifi \u2013 52 Mbps"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid washer"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",t,2024-09-26,2019-10-21,2019-11-03,No cuenta con licencia,t,31315705,234325486,12.0,13.0,2.0,1.0,1.0,1.97,0.0,1.0,30,0,0,65.1,0,2.0,0.0,0.0,4.88,5.0,4.92,4.92,4.92,12.0,0.0,0.0,0.0,0.03,3
4620,https://www.airbnb.com/rooms/31315726,2024-09-26,"The HOLBOX Room is designed for a MINIMUM of 2 PEOPLE and a MAXIMUM of 4 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best possible way.",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-26,2022-04-17,2023-10-15,No cuenta con licencia,t,31315726,234325486,12.0,13.0,4.0,1.0,1.0,1.97,0.0,1.0,30,26,53,82.0,354,4.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,12.0,0.0,0.0,0.0,0.13,3
4621,https://www.airbnb.com/rooms/31315727,2024-09-26,"The PALENQUE Room is designed for a MINIMUM of 1 PERSON and a MAXIMUM of 2 PEOPLE, our facilities are designed to make you feel at home, we have a qualified staff to assist you in the best way possible.",https://www.airbnb.com/users/show/234325486,2019-01-04,within an hour,100%,100%,t,"['email', 'phone']",t,No Hay,Miguel Hidalgo,Room in hotel,Hotel room,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Outdoor dining area"", ""EV charger"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoking allowed"", ""Building staff""]",t,2024-09-26,2019-02-23,2024-08-18,No cuenta con licencia,t,31315727,234325486,12.0,13.0,2.0,1.0,1.0,1.97,0.0,1.0,30,18,38,63.0,335,23.0,8.0,0.0,4.83,4.86,4.96,4.78,4.87,12.0,0.0,0.0,0.0,0.34,3
